orderid,first_x,first_y,last_x,last_y
361030,121.436,31.183,121.456,31.201
720092,121.483,31.221,121.485,31.219
1512716,121.518,31.286,121.526,31.277
1001531,121.485,31.306,121.497,31.314
451672,121.537,31.205,121.551,31.208
1740532,121.543,31.273,121.549,31.271
876406,121.338,31.263,121.344,31.262
1601220,121.499,31.269,121.503,31.263
827196,121.49,31.261,121.507,31.264
413663,121.482,31.282,121.49,31.285
773093,121.528,31.278,121.55,31.29
1184062,121.412,31.171,121.415,31.174
1704461,121.381,31.251,121.398,31.232
163485,121.446,31.191,121.45,31.193
1690711,121.424,31.123,121.433,31.131
1444787,121.515,31.302,121.525,31.316
1702576,121.448,31.312,121.456,31.317
1162257,121.506,31.315,121.513,31.311
368251,121.526,31.288,121.532,31.281
1246776,121.304,31.245,121.32,31.24
1023529,121.544,31.264,121.55,31.268
1142177,121.383,31.221,121.387,31.226
1784971,121.413,31.199,121.436,31.225
1515286,121.352,31.347,121.364,31.35
234298,121.428,31.145,121.438,31.147
730060,121.517,31.27,121.524,31.264
1338559,121.475,31.203,121.478,31.205
664791,121.473,31.272,121.479,31.27
890968,121.448,31.324,121.492,31.342
1451080,121.49,31.285,121.503,31.286
780436,121.415,31.18,121.441,31.195
121426,121.347,31.266,121.35,31.281
1281268,121.462,31.327,121.493,31.336
915245,121.454,31.223,121.457,31.225
1654547,121.355,31.227,121.358,31.222
229510,121.483,31.232,121.488,31.233
568939,121.461,31.206,121.471,31.205
195618,121.562,31.213,121.574,31.215
157443,121.439,31.237,121.457,31.247
6402,121.348,31.265,121.352,31.266
283967,121.43,31.208,121.446,31.203
134103,121.4,31.289,121.405,31.29
459447,121.297,31.313,121.325,31.29
898275,121.475,31.3,121.484,31.304
1273198,121.437,31.198,121.438,31.198
639987,121.549,31.226,121.562,31.229
1796908,121.654,31.204,121.662,31.206
1633110,121.496,31.276,121.505,31.274
861514,121.436,31.318,121.448,31.307
695760,121.431,31.153,121.438,31.148
706607,121.401,31.291,121.422,31.279
1186883,121.43,31.254,121.435,31.255
46066,121.363,31.237,121.367,31.237
379790,121.504,31.263,121.518,31.27
205393,121.424,31.27,121.445,31.264
1763456,121.413,31.24,121.415,31.239
734864,121.419,31.287,121.421,31.285
1466393,121.435,31.184,121.442,31.188
280212,121.445,31.188,121.478,31.205
184014,121.532,31.214,121.538,31.213
1080651,121.43,31.263,121.436,31.264
1197346,121.436,31.226,121.444,31.224
1791178,121.402,31.264,121.415,31.27
1318439,121.374,31.315,121.381,31.314
1480586,121.448,31.305,121.529,31.321
249521,121.309,31.172,121.332,31.168
166540,121.422,31.204,121.429,31.202
1619147,121.398,31.281,121.415,31.271
33843,121.471,31.293,121.474,31.297
775805,121.365,31.234,121.395,31.221
155791,121.45,31.184,121.452,31.183
132940,121.538,31.307,121.54,31.307
1653016,121.523,31.282,121.524,31.281
1329027,121.471,31.294,121.478,31.286
770855,121.402,31.244,121.429,31.234
1696846,121.46,31.218,121.464,31.209
1411845,121.485,31.303,121.495,31.311
129372,121.417,31.287,121.421,31.285
541204,121.472,31.22,121.478,31.223
1243871,121.421,31.284,121.438,31.279
323564,121.429,31.222,121.444,31.208
574512,121.513,31.311,121.52,31.314
1448871,121.44,31.321,121.446,31.32
1474985,121.35,31.156,121.353,31.154
595986,121.496,31.281,121.507,31.282
941097,121.428,31.25,121.436,31.241
1001065,121.477,31.205,121.488,31.208
349752,121.362,31.282,121.366,31.276
1107437,121.331,31.264,121.394,31.236
683765,121.499,31.308,121.504,31.306
1664980,121.374,31.237,121.376,31.237
1669439,121.429,31.176,121.435,31.174
914681,121.526,31.307,121.533,31.305
1515462,121.517,31.309,121.521,31.315
541907,121.542,31.27,121.544,31.273
533917,121.48,31.297,121.512,31.307
261976,121.425,31.144,121.433,31.151
1468284,121.534,31.284,121.55,31.268
65731,121.343,31.291,121.348,31.283
1205550,121.309,31.231,121.321,31.24
1408374,121.465,31.269,121.468,31.264
549254,121.429,31.182,121.442,31.203
326073,121.506,31.315,121.51,31.317
594267,121.41,31.215,121.49,31.293
1475231,121.482,31.245,121.491,31.248
67123,121.435,31.124,121.437,31.125
754766,121.514,31.305,121.531,31.282
1442764,121.422,31.138,121.434,31.134
100919,121.482,31.195,121.491,31.196
1075910,121.453,31.245,121.467,31.263
975272,121.328,31.126,121.332,31.131
574729,121.521,31.32,121.532,31.316
447760,121.419,31.287,121.421,31.285
193470,121.435,31.265,121.451,31.282
1639238,121.384,31.249,121.39,31.251
60174,121.442,31.323,121.448,31.315
177142,121.531,31.315,121.536,31.318
1001833,121.508,31.272,121.51,31.27
1018729,121.497,31.298,121.512,31.302
777471,121.481,31.294,121.488,31.298
191000,121.34,31.266,121.35,31.281
413755,121.502,31.273,121.506,31.27
407086,121.458,31.259,121.467,31.255
1268984,121.464,31.265,121.485,31.252
1602446,121.458,31.215,121.471,31.221
1150951,121.403,31.166,121.409,31.156
701212,121.464,31.194,121.467,31.197
1641703,121.509,31.31,121.522,31.322
1762366,121.465,31.269,121.468,31.265
1452056,121.528,31.331,121.531,31.331
1126292,121.419,31.269,121.423,31.273
1446294,121.371,31.346,121.378,31.352
1447401,121.473,31.272,121.48,31.267
619296,121.516,31.28,121.518,31.277
290583,121.479,31.265,121.482,31.262
1498395,121.303,31.315,121.326,31.3
130448,121.359,31.258,121.365,31.263
42523,121.311,31.239,121.32,31.241
912667,121.502,31.307,121.513,31.311
689640,121.395,31.299,121.403,31.307
1029065,121.516,31.301,121.519,31.308
1455370,121.479,31.269,121.511,31.281
123439,121.458,31.259,121.467,31.263
700984,121.497,31.272,121.499,31.272
394912,121.438,31.34,121.453,31.346
234276,121.37,31.112,121.374,31.108
202670,121.322,31.298,121.323,31.299
900200,121.488,31.307,121.511,31.302
1113146,121.492,31.267,121.493,31.269
1695708,121.301,31.266,121.305,31.266
477226,121.483,31.29,121.507,31.291
747141,121.442,31.261,121.458,31.26
929711,121.448,31.243,121.51,31.252
1190833,121.481,31.265,121.484,31.264
1312690,121.505,31.309,121.514,31.307
1613922,121.473,31.223,121.476,31.23
1590898,121.519,31.271,121.557,31.282
624177,121.484,31.195,121.489,31.201
462355,121.414,31.198,121.431,31.197
723633,121.517,31.295,121.523,31.284
475162,121.433,31.207,121.448,31.215
453488,121.413,31.269,121.428,31.259
764852,121.541,31.307,121.554,31.305
477921,121.518,31.294,121.53,31.286
1150921,121.572,31.248,121.577,31.242
1041819,121.45,31.419,121.46,31.409
127782,121.505,31.332,121.506,31.331
905284,121.5,31.257,121.511,31.26
711570,121.409,31.178,121.42,31.18
1129388,121.381,31.232,121.385,31.227
1707297,121.45,31.142,121.454,31.139
1803942,121.432,31.276,121.454,31.268
347387,121.504,31.236,121.508,31.238
692373,121.446,31.21,121.453,31.206
832229,121.488,31.254,121.496,31.247
706884,121.44,31.292,121.449,31.293
122505,121.374,31.233,121.378,31.232
837437,121.519,31.281,121.539,31.261
154005,121.419,31.138,121.42,31.143
380209,121.485,31.303,121.489,31.304
670719,121.363,31.356,121.366,31.353
1149094,121.445,31.377,121.45,31.372
485820,121.553,31.279,121.558,31.28
386388,121.534,31.267,121.543,31.26
1644183,121.525,31.314,121.532,31.314
595824,121.452,31.346,121.46,31.331
1108574,121.514,31.284,121.518,31.286
842427,121.417,31.204,121.434,31.201
787919,121.349,31.285,121.351,31.283
1628541,121.428,31.25,121.438,31.239
239855,121.278,31.201,121.297,31.203
1634439,121.422,31.158,121.426,31.16
834709,121.491,31.34,121.495,31.338
18908,121.528,31.324,121.534,31.328
808976,121.407,31.168,121.411,31.167
1151695,121.522,31.312,121.532,31.314
466746,121.435,31.168,121.439,31.164
1727406,121.47,31.285,121.481,31.302
1461024,121.359,31.151,121.38,31.127
862034,121.475,31.201,121.478,31.204
1726954,121.362,31.282,121.365,31.282
76754,121.532,31.315,121.541,31.318
6828,121.519,31.304,121.529,31.335
1421782,121.459,31.235,121.461,31.233
1673506,121.433,31.233,121.44,31.233
4679,121.339,31.252,121.344,31.252
1582209,121.481,31.22,121.483,31.224
65813,121.497,31.307,121.504,31.307
316011,121.533,31.268,121.537,31.264
98910,121.463,31.265,121.468,31.263
589736,121.471,31.283,121.484,31.267
224344,121.441,31.177,121.445,31.173
916879,121.363,31.147,121.378,31.155
386937,121.361,31.203,121.385,31.215
1295636,121.444,31.338,121.453,31.335
1300424,121.589,31.28,121.593,31.282
1548976,121.415,31.267,121.422,31.264
1784664,121.457,31.173,121.47,31.191
1274194,121.385,31.283,121.394,31.282
1573268,121.439,31.242,121.444,31.249
1597782,121.426,31.265,121.447,31.261
1175616,121.347,31.261,121.349,31.26
358741,121.425,31.165,121.445,31.17
1314582,121.355,31.228,121.358,31.222
1513728,121.27,31.167,121.278,31.158
110878,121.456,31.17,121.458,31.168
544364,121.385,31.253,121.397,31.25
1211446,121.531,31.324,121.534,31.328
1071592,121.468,31.227,121.468,31.229
1029491,121.501,31.274,121.507,31.271
677313,121.474,31.399,121.483,31.402
737547,121.447,31.319,121.461,31.32
314290,121.49,31.331,121.504,31.34
266965,121.516,31.304,121.522,31.312
1377740,121.461,31.191,121.462,31.191
460567,121.485,31.209,121.485,31.21
819598,121.435,31.202,121.472,31.221
99762,121.347,31.132,121.351,31.134
1365588,121.532,31.323,121.532,31.329
1630232,121.369,31.357,121.37,31.357
395294,121.512,31.26,121.514,31.259
1464546,121.44,31.193,121.47,31.19
1516151,121.449,31.168,121.453,31.17
1201843,121.521,31.28,121.529,31.283
959701,121.461,31.269,121.465,31.273
645372,121.504,31.273,121.514,31.281
349850,121.408,31.357,121.43,31.367
248683,121.377,31.271,121.378,31.276
979211,121.466,31.207,121.477,31.212
742531,121.538,31.232,121.547,31.237
685773,121.589,31.28,121.594,31.285
1643537,121.474,31.274,121.479,31.269
1611667,121.532,31.286,121.538,31.291
1374715,121.38,31.194,121.386,31.189
1301770,121.331,31.268,121.334,31.268
1188705,121.426,31.159,121.443,31.157
993536,121.492,31.184,121.495,31.175
792894,121.516,31.279,121.518,31.276
1242500,121.464,31.267,121.476,31.27
261696,121.537,31.314,121.539,31.311
1234092,121.535,31.3,121.548,31.292
898605,121.479,31.227,121.484,31.23
763842,121.449,31.2,121.454,31.207
1697779,121.392,31.26,121.399,31.244
1274083,121.562,31.248,121.57,31.254
606386,121.445,31.202,121.452,31.209
522216,121.354,31.226,121.372,31.251
1087285,121.481,31.305,121.481,31.306
15868,121.523,31.322,121.53,31.324
866939,121.5,31.28,121.513,31.271
539574,121.506,31.336,121.513,31.338
1804089,121.47,31.201,121.474,31.202
1614861,121.422,31.251,121.446,31.271
1047397,121.397,31.348,121.407,31.33
886270,121.508,31.297,121.521,31.269
703526,121.529,31.288,121.534,31.288
969489,121.515,31.29,121.534,31.278
145192,121.387,31.123,121.392,31.123
861299,121.471,31.219,121.481,31.228
634038,121.329,31.29,121.365,31.285
399089,121.455,31.313,121.456,31.322
717512,121.45,31.291,121.459,31.291
1289264,121.403,31.299,121.413,31.305
150213,121.522,31.322,121.532,31.321
657876,121.504,31.304,121.515,31.3
311286,121.507,31.328,121.513,31.331
1757692,121.401,31.29,121.408,31.291
101652,121.482,31.29,121.49,31.291
1273250,121.367,31.237,121.376,31.246
336966,121.38,31.175,121.385,31.165
1218982,121.412,31.177,121.416,31.174
1760966,121.508,31.311,121.519,31.314
1310467,121.411,31.297,121.422,31.301
609558,121.442,31.282,121.448,31.283
726133,121.506,31.328,121.524,31.328
374464,121.474,31.202,121.476,31.199
1646077,121.315,31.246,121.316,31.244
1053466,121.369,31.199,121.384,31.192
549081,121.437,31.188,121.467,31.201
1325019,121.359,31.259,121.371,31.251
1131170,121.391,31.356,121.396,31.36
153948,121.488,31.271,121.508,31.259
1651382,121.407,31.248,121.434,31.275
817906,121.52,31.268,121.529,31.267
1223544,121.386,31.32,121.389,31.32
1751541,121.355,31.246,121.358,31.245
1470552,121.436,31.182,121.443,31.182
449570,121.508,31.196,121.519,31.241
1698068,121.475,31.241,121.486,31.26
736891,121.342,31.151,121.348,31.155
1722314,121.305,31.266,121.32,31.243
564826,121.44,31.133,121.446,31.126
1221181,121.446,31.287,121.451,31.285
47359,121.553,31.279,121.556,31.286
500810,121.392,31.054,121.402,31.065
1528304,121.41,31.226,121.434,31.352
500455,121.527,31.166,121.53,31.166
13710,121.397,31.287,121.401,31.29
353401,121.325,31.245,121.331,31.241
142379,121.478,31.238,121.48,31.236
905767,121.405,31.242,121.438,31.241
1649610,121.55,31.191,121.552,31.189
1297144,121.412,31.188,121.413,31.195
954601,121.521,31.258,121.523,31.259
193141,121.363,31.234,121.368,31.229
1674222,121.52,31.307,121.529,31.335
538584,121.505,31.302,121.507,31.302
1191995,121.413,31.199,121.434,31.226
831339,121.423,31.264,121.436,31.269
1714454,121.485,31.278,121.492,31.282
1557911,121.48,31.269,121.489,31.264
361311,121.453,31.298,121.471,31.306
1806774,121.53,31.268,121.532,31.269
293417,121.476,31.199,121.482,31.201
916807,121.493,31.251,121.518,31.251
1415010,121.399,31.342,121.407,31.326
1644328,121.5,31.335,121.506,31.331
776231,121.456,31.245,121.482,31.25
229599,121.485,31.263,121.488,31.262
672235,121.467,31.319,121.48,31.32
216670,121.437,31.143,121.439,31.14
738473,121.482,31.257,121.487,31.262
457401,121.433,31.174,121.446,31.181
1201638,121.476,31.258,121.484,31.243
1379571,121.417,31.17,121.446,31.173
413275,121.47,31.287,121.48,31.286
329620,121.528,31.278,121.557,31.271
1556344,121.405,31.217,121.429,31.246
477023,121.422,31.171,121.441,31.183
1334464,121.456,31.271,121.461,31.273
468142,121.447,31.334,121.449,31.335
440363,121.453,31.245,121.535,31.256
116978,121.49,31.294,121.511,31.291
270565,121.39,31.268,121.4,31.288
1133635,121.481,31.301,121.491,31.305
955347,121.471,31.227,121.498,31.216
1337476,121.405,31.251,121.409,31.251
666255,121.445,31.338,121.45,31.34
1009855,121.416,31.282,121.416,31.283
141038,121.458,31.265,121.46,31.263
870480,121.519,31.314,121.542,31.311
1483679,121.41,31.196,121.413,31.196
921304,121.469,31.21,121.477,31.209
539909,121.49,31.262,121.499,31.257
1006189,121.476,31.209,121.485,31.211
1155751,121.374,31.233,121.383,31.246
1615831,121.474,31.255,121.479,31.25
1772117,121.425,31.14,121.43,31.148
1716179,121.516,31.288,121.52,31.289
693576,121.495,31.212,121.507,31.216
1772764,121.501,31.287,121.508,31.292
1748659,121.46,31.301,121.479,31.304
569887,121.295,31.268,121.312,31.269
550916,121.537,31.255,121.54,31.259
744670,121.373,31.2,121.388,31.231
1492468,121.487,31.211,121.493,31.212
700091,121.517,31.304,121.531,31.306
329611,121.466,31.276,121.473,31.271
965663,121.437,31.34,121.44,31.341
204197,121.381,31.317,121.389,31.32
1370896,121.497,31.235,121.523,31.228
193057,121.512,31.271,121.517,31.274
316823,121.526,31.276,121.534,31.268
191194,121.492,31.308,121.513,31.304
1354307,121.484,31.304,121.489,31.296
325269,121.546,31.29,121.555,31.287
1595221,121.413,31.127,121.441,31.132
963870,121.398,31.239,121.403,31.238
56790,121.477,31.286,121.483,31.286
290757,121.438,31.285,121.473,31.264
1630849,121.394,31.231,121.426,31.251
1218450,121.38,31.299,121.401,31.299
1649402,121.458,31.313,121.461,31.31
1526027,121.352,31.315,121.358,31.316
1645689,121.478,31.275,121.48,31.275
602100,121.478,31.271,121.501,31.253
1020259,121.481,31.264,121.494,31.268
1139111,121.429,31.157,121.438,31.147
332632,121.47,31.207,121.491,31.203
826429,121.402,31.128,121.413,31.127
1172379,121.541,31.276,121.548,31.269
1316780,121.499,31.29,121.508,31.292
498712,121.442,31.188,121.451,31.194
1658630,121.507,31.328,121.526,31.328
495120,121.479,31.269,121.486,31.279
904259,121.398,31.17,121.405,31.165
1233941,121.54,31.295,121.546,31.298
1724984,121.377,31.155,121.384,31.147
992557,121.518,31.174,121.526,31.168
128772,121.517,31.253,121.535,31.261
81680,121.474,31.308,121.494,31.336
791420,121.512,31.257,121.529,31.263
1712189,121.516,31.299,121.529,31.304
362820,121.501,31.275,121.504,31.279
408482,121.402,31.102,121.408,31.104
1591259,121.414,31.198,121.426,31.183
812092,121.443,31.173,121.449,31.171
1050173,121.473,31.236,121.522,31.255
1525440,121.519,31.301,121.525,31.318
347365,121.381,31.251,121.384,31.261
39629,121.421,31.206,121.423,31.205
986954,121.467,31.214,121.468,31.214
567854,121.495,31.257,121.503,31.265
1268932,121.433,31.163,121.437,31.16
1358609,121.523,31.317,121.531,31.318
1347758,121.417,31.366,121.436,31.366
165148,121.474,31.259,121.478,31.256
1203881,121.406,31.282,121.408,31.283
1389978,121.481,31.245,121.485,31.249
1651986,121.47,31.202,121.472,31.203
1643538,121.451,31.215,121.49,31.293
815760,121.487,31.282,121.49,31.281
31502,121.51,31.253,121.528,31.267
625135,121.497,31.238,121.506,31.234
929429,121.466,31.238,121.469,31.233
133862,121.457,31.322,121.459,31.323
1318435,121.303,31.295,121.315,31.313
1038601,121.433,31.184,121.436,31.182
584419,121.432,31.243,121.441,31.242
1536695,121.418,31.191,121.482,31.219
201683,121.397,31.133,121.406,31.141
1321750,121.467,31.221,121.482,31.21
605939,121.518,31.227,121.556,31.24
1695969,121.534,31.261,121.535,31.262
331013,121.422,31.264,121.426,31.271
1293467,121.439,31.214,121.451,31.22
1522393,121.429,31.302,121.46,31.306
81637,121.314,31.255,121.332,31.266
903384,121.489,31.333,121.491,31.335
171845,121.479,31.267,121.494,31.268
1591854,121.479,31.269,121.484,31.268
1019779,121.417,31.279,121.423,31.278
819638,121.531,31.323,121.541,31.324
325780,121.385,31.283,121.411,31.279
1625888,121.474,31.304,121.476,31.304
1449891,121.432,31.213,121.444,31.222
1626673,121.51,31.307,121.522,31.32
1242684,121.412,31.141,121.436,31.158
1260292,121.439,31.282,121.441,31.282
1511738,121.413,31.184,121.458,31.218
361142,121.377,31.272,121.378,31.277
1645727,121.449,31.183,121.45,31.184
1171827,121.488,31.197,121.5,31.207
819816,121.413,31.187,121.415,31.187
359674,121.518,31.275,121.52,31.277
40231,121.448,31.253,121.477,31.256
5203,121.487,31.369,121.501,31.353
912768,121.474,31.334,121.477,31.34
1597429,121.448,31.298,121.478,31.276
903912,121.451,31.228,121.462,31.206
546691,121.462,31.253,121.468,31.255
77195,121.477,31.288,121.482,31.29
154420,121.442,31.252,121.446,31.246
558622,121.534,31.317,121.538,31.318
1677233,121.484,31.174,121.499,31.174
37392,121.431,31.266,121.441,31.267
180075,121.498,31.217,121.502,31.22
990416,121.39,31.293,121.407,31.294
1682929,121.557,31.195,121.589,31.2
1734481,121.426,31.185,121.431,31.191
14420,121.428,31.142,121.438,31.123
779932,121.355,31.139,121.364,31.133
376117,121.403,31.188,121.412,31.196
11250,121.428,31.276,121.476,31.283
54497,121.482,31.29,121.49,31.293
621814,121.431,31.247,121.433,31.25
446990,121.313,31.238,121.32,31.24
163466,121.504,31.145,121.507,31.148
844219,121.529,31.318,121.541,31.321
1027901,121.417,31.146,121.423,31.153
889469,121.414,31.269,121.433,31.259
420294,121.463,31.218,121.478,31.225
563916,121.423,31.271,121.431,31.276
993168,121.43,31.229,121.438,31.236
513454,121.435,31.136,121.44,31.139
1414537,121.411,31.283,121.417,31.272
1752541,121.308,31.29,121.31,31.292
853785,121.387,31.234,121.437,31.24
1650292,121.494,31.411,121.503,31.403
814632,121.378,31.249,121.44,31.243
1755108,121.49,31.331,121.497,31.339
1594151,121.423,31.285,121.435,31.285
546095,121.367,31.236,121.371,31.235
1317577,121.41,31.27,121.414,31.269
1219901,121.432,31.303,121.458,31.317
